rep,envscenario,comp,mean_alpha
201,3,stable,3
201,4,equal,1.57
201,4,stable,3.2
201,5,equal,1.45
201,5,stable,3.38
201,6,equal,1.27
201,6,stable,3.1
201,7,equal,1.42
201,7,stable,3.64
201,8,equal,1.43
201,8,stable,3.72
201,9,equal,1.45
201,9,stable,3.41
201,10,equal,1.5
201,10,stable,3.01
201,11,equal,1.33
201,11,stable,3.51
201,12,equal,1.49
201,12,stable,4.06
201,13,equal,1.47
201,13,stable,3.71
201,14,equal,1.33
201,14,stable,3.07
201,15,equal,1.36
201,15,stable,2.88
201,16,equal,1.29
201,16,stable,3.07
201,17,equal,1.5
201,17,stable,3.6
201,18,equal,1.36
201,18,stable,3.33
201,19,equal,1.27
201,19,stable,4.32
201,20,equal,1.38
201,20,stable,4.23
202,1,equal,0
202,1,stable,0
202,2,equal,0
202,2,stable,0
202,3,equal,0
202,3,stable,0
202,4,equal,0
202,4,stable,0
202,5,equal,0
202,5,stable,0
202,6,equal,0
202,6,stable,0
202,7,equal,0
202,7,stable,0
202,8,equal,0
202,8,stable,0
202,9,equal,0
202,9,stable,0
202,10,equal,0
202,10,stable,0
202,11,equal,0
202,11,stable,0
202,12,equal,0
202,12,stable,0
202,13,equal,0
202,13,stable,0
202,14,equal,0
202,14,stable,0
202,15,equal,0
202,15,stable,0
202,16,equal,0
202,16,stable,0
202,17,equal,0
202,17,stable,0
202,18,equal,0
202,18,stable,0
202,19,equal,0
202,19,stable,0
202,20,equal,0
202,20,stable,0
203,1,equal,1
203,1,stable,1.64
203,2,equal,0.99
203,2,stable,1.55
203,3,equal,1
203,3,stable,1.64
203,4,equal,0.99
203,4,stable,1.64
203,5,equal,0.97
203,5,stable,1.56
203,6,equal,0.98
203,6,stable,1.6
203,7,equal,1
203,7,stable,1.6
203,8,equal,0.99
203,8,stable,1.64
203,9,equal,1.01
203,9,stable,1.57
203,10,equal,1
203,10,stable,1.71
203,11,equal,1
203,11,stable,1.64
203,12,equal,1
203,12,stable,1.59
203,13,equal,1
203,13,stable,1.42
203,14,equal,0.99
203,14,stable,1.57
203,15,equal,0.99
203,15,stable,1.52
203,16,equal,0.99
203,16,stable,1.58
203,17,equal,1.01
203,17,stable,1.62
203,18,equal,0.98
203,18,stable,1.44
203,19,equal,1
203,19,stable,1.52
203,20,equal,1.01
203,20,stable,1.51
204,1,equal,2.64
204,1,stable,6.18
204,2,equal,2.67
204,2,stable,6.37
204,3,equal,1.07
204,3,stable,6.59
204,4,equal,1.97
204,4,stable,6.21
204,5,equal,1.67
204,5,stable,6.16
204,6,equal,1.85
204,6,stable,6.29
204,7,equal,1.64
204,7,stable,6.5
204,8,equal,1.79
204,8,stable,6.77
204,9,equal,2.84
204,9,stable,6.12
204,10,equal,1.51
204,10,stable,6.88
204,11,equal,1
204,11,stable,4.5
204,12,equal,1.93
204,12,stable,6.93
204,13,equal,3.33
204,13,stable,6.76
204,14,equal,1
204,14,stable,4.98
204,15,equal,1.65
204,15,stable,7.5
204,16,equal,2.13
204,16,stable,7.74
204,17,equal,2.81
204,17,stable,5
204,18,equal,1.75
204,18,stable,5.32
204,19,equal,1
204,19,stable,5.47
204,20,equal,1
204,20,stable,6.48
205,1,equal,1.01
205,1,stable,2.72
205,2,equal,1.01
205,2,stable,2.71
205,3,equal,1.01
205,3,stable,2.88
205,4,equal,1
205,4,stable,2.73
205,5,equal,1
205,5,stable,2.5
205,6,equal,1.01
205,6,stable,2.7
205,7,equal,1.01
205,7,stable,2.42
205,8,equal,1
205,8,stable,2.63
205,9,equal,1
205,9,stable,2.62
205,10,equal,1.03
205,10,stable,2.55
205,11,equal,1.01
205,11,stable,2.99
205,12,equal,1
205,12,stable,2.64
205,13,equal,1
205,13,stable,2.49
205,14,equal,1.03
205,14,stable,2.97
205,15,equal,1
205,15,stable,2.77
205,16,equal,1
205,16,stable,2.61
205,17,equal,1.02
205,17,stable,2.61
205,18,equal,1.01
205,18,stable,2.34
205,19,equal,1
205,19,stable,2.9
205,20,equal,1
205,20,stable,2.62
206,1,equal,0
206,1,stable,0
206,2,equal,0
206,2,stable,0
206,3,equal,0
206,3,stable,0
206,4,equal,0
206,4,stable,0
206,5,equal,0
206,5,stable,0
206,6,equal,0
206,6,stable,0
206,7,equal,0
206,7,stable,0
206,8,equal,0
206,8,stable,0
206,9,equal,0
206,9,stable,0
206,10,equal,0
206,10,stable,0
206,11,equal,0
206,11,stable,0
206,12,equal,0
206,12,stable,0
206,13,equal,0
206,13,stable,0
206,14,equal,0
206,14,stable,0
206,15,equal,0
206,15,stable,0
206,16,equal,0
206,16,stable,0
206,17,equal,0
206,17,stable,0
206,18,equal,0
206,18,stable,0
206,19,equal,0
206,19,stable,0
206,20,equal,0
206,20,stable,0
207,1,equal,1.84
207,1,stable,5.96
207,2,equal,1
207,2,stable,8.67
207,3,equal,1
207,3,stable,6
207,4,equal,2
207,4,stable,5
207,5,equal,1
207,5,stable,4
207,6,equal,1
207,6,stable,7.78
207,7,equal,1
207,7,stable,4
207,8,equal,1
207,8,stable,5.99
207,9,equal,2
207,9,stable,8.64
207,10,equal,1
207,10,stable,6.97
207,11,equal,1
207,11,stable,6
207,12,equal,1
207,12,stable,9.73
207,13,equal,2
207,13,stable,5.81
207,14,equal,2
207,14,stable,7.27
207,15,equal,1
207,15,stable,8.66
207,16,equal,1.82
207,16,stable,5.96
207,17,equal,2
207,17,stable,6.95
207,18,equal,1.87
207,18,stable,5.94
207,19,equal,1
207,19,stable,4.5
207,20,equal,1
207,20,stable,9.78
208,1,equal,1
208,1,stable,5.91
208,2,equal,3.28
208,2,stable,7.83
208,3,equal,1.66
208,3,stable,10.51
208,4,equal,1
208,4,stable,7.63
208,5,equal,1
208,5,stable,4.99
208,6,equal,1.65
208,6,stable,6.43
208,7,equal,1
208,7,stable,6.55
208,8,equal,1
208,8,stable,10.38
208,9,equal,1.95
208,9,stable,4.99
208,10,equal,1
208,10,stable,6.93
208,11,equal,1
208,11,stable,7.33
208,12,equal,2.88
208,12,stable,7.77
208,13,equal,2.1
208,13,stable,4.99
208,14,equal,2.71
208,14,stable,4.6
208,15,equal,2
208,15,stable,4
208,16,equal,3.64
208,16,stable,6.56
208,17,equal,2.9
208,17,stable,8.61
208,18,equal,1.42
208,18,stable,5.26
208,19,equal,1
208,19,stable,5.78
208,20,equal,1
208,20,stable,6.6
209,1,equal,0
209,1,stable,0
209,2,equal,0
209,2,stable,0
209,3,equal,0
209,3,stable,0
209,4,equal,0
209,4,stable,0
209,5,equal,0
209,5,stable,0
209,6,equal,0
209,6,stable,0
209,7,equal,0
209,7,stable,0
209,8,equal,0
209,8,stable,0
209,9,equal,0
209,9,stable,0
209,10,equal,0
209,10,stable,0
209,11,equal,0
209,11,stable,0
209,12,equal,0
209,12,stable,0
209,13,equal,0
209,13,stable,0
209,14,equal,0
209,14,stable,0
209,15,equal,0
209,15,stable,0
209,16,equal,0
209,16,stable,0
209,17,equal,0
209,17,stable,0
209,18,equal,0
209,18,stable,0
209,19,equal,0
209,19,stable,0
209,20,equal,0
209,20,stable,0
210,1,equal,2.83
210,1,stable,6.14
210,2,equal,2.47
210,2,stable,3
210,3,equal,1.7
210,3,stable,7.4
210,4,equal,3.74
210,4,stable,6.57
210,5,equal,1.04
210,5,stable,5.63
210,6,equal,1.23
210,6,stable,5.52
210,7,equal,1
210,7,stable,7.19
210,8,equal,2.52
210,8,stable,7.22
210,9,equal,2.91
210,9,stable,7.76
210,10,equal,1.99
210,10,stable,4
210,11,equal,1
210,11,stable,5.87
210,12,equal,2.92
210,12,stable,6.63
210,13,equal,3.79
210,13,stable,7.91
210,14,equal,2.44
210,14,stable,6.38
210,15,equal,1.88
210,15,stable,6.2
210,16,equal,3.33
210,16,stable,4.63
210,17,equal,2.61
210,17,stable,6.27
210,18,equal,1.72
210,18,stable,4.56
210,19,equal,1
210,19,stable,5.48
210,20,equal,1
210,20,stable,5.85
211,1,equal,1
211,1,stable,5.47
211,2,equal,1
211,2,stable,5.42
211,3,equal,1
211,3,stable,5.94
211,4,equal,1.64
211,4,stable,3
211,5,equal,1
211,5,stable,4.71
211,6,equal,1.95
211,6,stable,5.4
211,7,equal,1
211,7,stable,4.82
211,8,equal,1
211,8,stable,4.97
211,9,equal,1
211,9,stable,6.42
211,10,equal,1
211,10,stable,4
211,11,equal,1
211,11,stable,3.98
211,12,equal,1
211,12,stable,7.73
211,13,equal,1.99
211,13,stable,7.02
211,14,equal,1.04
211,14,stable,4
211,15,equal,1.89
211,15,stable,4.64
211,16,equal,1
211,16,stable,7.39
211,17,equal,1
211,17,stable,4.91
211,18,equal,1
211,18,stable,5.81
211,19,equal,1
211,19,stable,4.81
211,20,equal,1
211,20,stable,4.88
212,1,equal,1.04
212,1,stable,2.65
212,2,equal,1.02
212,2,stable,2.99
212,3,equal,1.04
212,3,stable,3.32
212,4,equal,1.08
212,4,stable,3.31
212,5,equal,1.08
212,5,stable,2.82
212,6,equal,1.08
212,6,stable,3.26
212,7,equal,1.06
212,7,stable,2.88
212,8,equal,1.04
212,8,stable,3.4
212,9,equal,1
212,9,stable,2.94
212,10,equal,1.02
212,10,stable,2.92
212,11,equal,1.04
212,11,stable,3.07
212,12,equal,1.03
212,12,stable,3.33
212,13,equal,1.05
212,13,stable,3.48
212,14,equal,1.02
212,14,stable,2.84
212,15,equal,1.01
212,15,stable,2.53
212,16,equal,1.02
212,16,stable,2.79
212,17,equal,1.04
212,17,stable,3.63
212,18,equal,1.05
212,18,stable,3.19
212,19,equal,1.07
212,19,stable,2.93
212,20,equal,1.04
212,20,stable,2.8
213,1,equal,2
213,1,stable,5.82
213,2,equal,1.58
213,2,stable,6.83
213,3,equal,1
213,3,stable,4.88
213,4,equal,1
213,4,stable,4
213,5,equal,1
213,5,stable,5
213,6,equal,1.99
213,6,stable,4.68
213,7,equal,2
213,7,stable,5
213,8,equal,1
213,8,stable,6.97
213,9,equal,2.61
213,9,stable,8.93
213,10,equal,1
213,10,stable,4
213,11,equal,1
213,11,stable,6.98
213,12,equal,1.47
213,12,stable,5
213,13,equal,1.52
213,13,stable,7.61
213,14,equal,1.99
213,14,stable,5
213,15,equal,2
213,15,stable,7.99
213,16,equal,1.13
213,16,stable,7.8
213,17,equal,2.66
213,17,stable,5.17
213,18,equal,2
213,18,stable,6.58
213,19,equal,1
213,19,stable,6.87
213,20,equal,1
213,20,stable,5.97
214,1,equal,3.07
214,1,stable,4.43
214,2,equal,1
214,2,stable,4.99
214,3,equal,1.79
214,3,stable,7.84
214,4,equal,1.88
214,4,stable,7.11
214,5,equal,1.96
214,5,stable,4.77
214,6,equal,2.67
214,6,stable,8.68
214,7,equal,1.19
214,7,stable,8.03
214,8,equal,1
214,8,stable,6.68
214,9,equal,2.77
214,9,stable,7.92
214,10,equal,1
214,10,stable,5.92
214,11,equal,1
214,11,stable,4.93
214,12,equal,1
214,12,stable,5.75
214,13,equal,2.81
214,13,stable,8.01
214,14,equal,1.72
214,14,stable,7.1
214,15,equal,1.75
214,15,stable,4.46
214,16,equal,1.98
214,16,stable,7.99
214,17,equal,3.14
214,17,stable,5.84
214,18,equal,1
214,18,stable,6.61
214,19,equal,1
214,19,stable,5.35
214,20,equal,1
214,20,stable,4
215,1,equal,2.18
215,1,stable,5.72
215,2,equal,2.26
215,2,stable,6.19
215,3,equal,1.79
215,3,stable,6.63
215,4,equal,1.37
215,4,stable,6.11
215,5,equal,1.18
215,5,stable,3.97
215,6,equal,3.46
215,6,stable,4.64
215,7,equal,1.81
215,7,stable,4.9
215,8,equal,3.03
215,8,stable,3.99
215,9,equal,2.27
215,9,stable,6.97
215,10,equal,3.14
215,10,stable,3.14
215,11,equal,1.11
215,11,stable,5.34
215,12,equal,1.91
215,12,stable,3.88
215,13,equal,2.19
215,13,stable,5.48
215,14,equal,1
215,14,stable,4.92
215,15,equal,2.36
215,15,stable,5.16
215,16,equal,2.2
215,16,stable,4.58
215,17,equal,2.64
215,17,stable,6.56
215,18,equal,1.66
215,18,stable,5.54
215,19,equal,1.76
215,19,stable,4.86
215,20,equal,1
215,20,stable,4.89
216,1,equal,0
216,1,stable,0
216,2,equal,0
216,2,stable,0
216,3,equal,0
216,3,stable,0
216,4,equal,0
216,4,stable,0
216,5,equal,0
216,5,stable,0
216,6,equal,0
216,6,stable,0
216,7,equal,0
216,7,stable,0
216,8,equal,0
216,8,stable,0
216,9,equal,0
216,9,stable,0
216,10,equal,0
216,10,stable,0
216,11,equal,0
216,11,stable,0
216,12,equal,0
216,12,stable,0
216,13,equal,0
216,13,stable,0
216,14,equal,0
216,14,stable,0
216,15,equal,0
216,15,stable,0
216,16,equal,0
216,16,stable,0
216,17,equal,0
216,17,stable,0
216,18,equal,0
216,18,stable,0
216,19,equal,0
216,19,stable,0
216,20,equal,0
216,20,stable,0
217,1,equal,1.74
217,1,stable,4.7
217,2,equal,1.73
217,2,stable,4.02
217,3,equal,1.79
217,3,stable,4.45
217,4,equal,1.56
217,4,stable,3.97
217,5,equal,1.94
217,5,stable,4.15
217,6,equal,1.57
217,6,stable,4.5
217,7,equal,1.43
217,7,stable,4.33
217,8,equal,1.57
217,8,stable,3.74
217,9,equal,1.94
217,9,stable,3.81
217,10,equal,1.95
217,10,stable,4.02
217,11,equal,1.22
217,11,stable,4.13
217,12,equal,1.8
217,12,stable,2.74
217,13,equal,2.12
217,13,stable,2.59
217,14,equal,1.87
217,14,stable,4.19
217,15,equal,1.73
217,15,stable,4.2
217,16,equal,1.78
217,16,stable,4.13
217,17,equal,1.48
217,17,stable,3.74
217,18,equal,1.63
217,18,stable,4.33
217,19,equal,1.17
217,19,stable,2.07
217,20,equal,1.11
217,20,stable,1.98
218,1,equal,1.65
218,1,stable,5.05
218,2,equal,1.47
218,2,stable,5.25
218,3,equal,1.7
218,3,stable,4.84
218,4,equal,1.54
218,4,stable,4.61
218,5,equal,1.48
218,5,stable,4.29
218,6,equal,1.42
218,6,stable,4.27
218,7,equal,1.68
218,7,stable,4.08
218,8,equal,1.6
218,8,stable,3.85
218,9,equal,1.68
218,9,stable,4.21
218,10,equal,1.88
218,10,stable,4.25
218,11,equal,1.53
218,11,stable,3.11
218,12,equal,1.73
218,12,stable,4.44
218,13,equal,1.61
218,13,stable,4.24
218,14,equal,1.49
218,14,stable,3.98
218,15,equal,1.65
218,15,stable,4.49
218,16,equal,1.85
218,16,stable,3.88
218,17,equal,1.64
218,17,stable,4.96
218,18,equal,1.51
218,18,stable,4.4
218,19,equal,1.5
218,19,stable,4.45
218,20,equal,1.35
218,20,stable,4.66
219,1,equal,1.1
219,1,stable,3.15
219,2,equal,1.08
219,2,stable,3.03
219,3,equal,1.05
219,3,stable,3.17
219,4,equal,1.06
219,4,stable,3.06
219,5,equal,1.02
219,5,stable,2.99
219,6,equal,1.08
219,6,stable,2.96
219,7,equal,1.06
219,7,stable,3.15
219,8,equal,1.09
219,8,stable,2.76
219,9,equal,1.09
219,9,stable,3.73
219,10,equal,1.08
219,10,stable,3.33
219,11,equal,1.08
219,11,stable,2.84
219,12,equal,1.08
219,12,stable,3.08
219,13,equal,1.08
219,13,stable,3.53
219,14,equal,1.02
219,14,stable,3.5
219,15,equal,1.08
219,15,stable,3.17
219,16,equal,1.06
219,16,stable,2.78
219,17,equal,1.11
219,17,stable,3.65
219,18,equal,1.06
219,18,stable,2.86
219,19,equal,1.06
219,19,stable,3.16
219,20,equal,1.11
219,20,stable,3.23
220,1,equal,1
220,1,stable,1.6
220,2,equal,1
220,2,stable,1.71
220,3,equal,1
220,3,stable,1.94
220,4,equal,0.99
220,4,stable,1.65
220,5,equal,1
220,5,stable,2.28
220,6,equal,1
220,6,stable,1.76
220,7,equal,1.01
220,7,stable,1.65
220,8,equal,0.99
220,8,stable,1.73
220,9,equal,1
220,9,stable,1.72
220,10,equal,0.99
220,10,stable,1.52
220,11,equal,0.99
220,11,stable,1.71
220,12,equal,1.02
220,12,stable,1.73
220,13,equal,0.99
220,13,stable,1.94
220,14,equal,0.99
220,14,stable,2.21
220,15,equal,1
220,15,stable,1.75
220,16,equal,1
220,16,stable,1.76
220,17,equal,1.01
220,17,stable,1.79
220,18,equal,1
220,18,stable,1.62
220,19,equal,0.98
220,19,stable,1.54
220,20,equal,1
220,20,stable,1.78
221,1,equal,0
221,1,stable,0
221,2,equal,0
221,2,stable,0
221,3,equal,0
221,3,stable,0
221,4,equal,0
221,4,stable,0
221,5,equal,0
221,5,stable,0
221,6,equal,0
221,6,stable,0
221,7,equal,0
221,7,stable,0
221,8,equal,0
221,8,stable,0
221,9,equal,0
221,9,stable,0
221,10,equal,0
221,10,stable,0
221,11,equal,0
221,11,stable,0
221,12,equal,0
221,12,stable,0
221,13,equal,0
221,13,stable,0
221,14,equal,0
221,14,stable,0
221,15,equal,0
221,15,stable,0
221,16,equal,0
221,16,stable,0
221,17,equal,0
221,17,stable,0
221,18,equal,0
221,18,stable,0
221,19,equal,0
221,19,stable,0
221,20,equal,0
221,20,stable,0
222,1,equal,0
222,1,stable,0
222,2,equal,0
222,2,stable,0
222,3,equal,0
222,3,stable,0
222,4,equal,0
222,4,stable,0
222,5,equal,0
222,5,stable,0
222,6,equal,0
222,6,stable,0
222,7,equal,0
222,7,stable,0
222,8,equal,0
222,8,stable,0
222,9,equal,0
222,9,stable,0
222,10,equal,0
222,10,stable,0
222,11,equal,0
222,11,stable,0
222,12,equal,0
222,12,stable,0
222,13,equal,0
222,13,stable,0
222,14,equal,0
222,14,stable,0
222,15,equal,0
222,15,stable,0
222,16,equal,0
222,16,stable,0
222,17,equal,0
222,17,stable,0
222,18,equal,0
222,18,stable,0
222,19,equal,0
222,19,stable,0
222,20,equal,0
222,20,stable,0
223,1,equal,1
223,1,stable,5
223,2,equal,1
223,2,stable,6.91
223,3,equal,1
223,3,stable,6.73
223,4,equal,2
223,4,stable,6.99
223,5,equal,1
223,5,stable,5
223,6,equal,1
223,6,stable,5.9
223,7,equal,1
223,7,stable,5
223,8,equal,1
223,8,stable,9.52
223,9,equal,2
223,9,stable,6.46
223,10,equal,1
223,10,stable,7.98
223,11,equal,1
223,11,stable,4.22
223,12,equal,1
223,12,stable,4
223,13,equal,1
223,13,stable,6.98
223,14,equal,1
223,14,stable,7.53
223,15,equal,1
223,15,stable,4.97
223,16,equal,2
223,16,stable,5.72
223,17,equal,1.9
223,17,stable,6
223,18,equal,1.82
223,18,stable,5.99
223,19,equal,1
223,19,stable,4.93
223,20,equal,1
223,20,stable,4.98
224,1,equal,1
224,1,stable,2.21
224,2,equal,1
224,2,stable,2.45
224,3,equal,1.01
224,3,stable,2.36
224,4,equal,1.01
224,4,stable,2.15
224,5,equal,0.99
224,5,stable,1.99
224,6,equal,1.02
224,6,stable,2.19
224,7,equal,1
224,7,stable,2.32
224,8,equal,1
224,8,stable,2.13
224,9,equal,1.03
224,9,stable,2.53
224,10,equal,1
224,10,stable,2.23
224,11,equal,0.99
224,11,stable,2.23
224,12,equal,1.01
224,12,stable,2.42
224,13,equal,1.01
224,13,stable,2.4
224,14,equal,1.01
224,14,stable,2.07
224,15,equal,1.01
224,15,stable,2.51
224,16,equal,1
224,16,stable,2.46
224,17,equal,1
224,17,stable,2.26
224,18,equal,0.99
224,18,stable,2.61
224,19,equal,1.01
224,19,stable,2.28
224,20,equal,0.99
224,20,stable,2.36
225,1,equal,0
225,1,stable,0
225,2,equal,0
225,2,stable,0
225,3,equal,0
225,3,stable,0
225,4,equal,0
225,4,stable,0
225,5,equal,0
225,5,stable,0
225,6,equal,0
225,6,stable,0
225,7,equal,0
225,7,stable,0
225,8,equal,0
225,8,stable,0
225,9,equal,0
225,9,stable,0
225,10,equal,0
225,10,stable,0
225,11,equal,0
225,11,stable,0
225,12,equal,0
225,12,stable,0
225,13,equal,0
225,13,stable,0
225,14,equal,0
225,14,stable,0
225,15,equal,0
225,15,stable,0
225,16,equal,0
225,16,stable,0
225,17,equal,0
225,17,stable,0
225,18,equal,0
225,18,stable,0
225,19,equal,0
225,19,stable,0
225,20,equal,0
225,20,stable,0
226,1,equal,1.81
226,1,stable,5.99
226,2,equal,1
226,2,stable,6.92
226,3,equal,1
226,3,stable,5
226,4,equal,1
226,4,stable,6.07
226,5,equal,1
226,5,stable,6
226,6,equal,1
226,6,stable,5.7
226,7,equal,1
226,7,stable,2
226,8,equal,1
226,8,stable,6.94
226,9,equal,2
226,9,stable,8
226,10,equal,1
226,10,stable,7.81
226,11,equal,1
226,11,stable,4.84
226,12,equal,1
226,12,stable,6.97
226,13,equal,2
226,13,stable,7.8
226,14,equal,1
226,14,stable,7.75
226,15,equal,1
226,15,stable,6
226,16,equal,2.95
226,16,stable,9.63
226,17,equal,3
226,17,stable,7.98
226,18,equal,1
226,18,stable,6.98
226,19,equal,1
226,19,stable,5
226,20,equal,1
226,20,stable,6
227,1,equal,1.03
227,1,stable,2.34
227,2,equal,1.03
227,2,stable,2.49
227,3,equal,1.01
227,3,stable,2.29
227,4,equal,1.05
227,4,stable,2.35
227,5,equal,1.05
227,5,stable,2.71
227,6,equal,1.01
227,6,stable,2.03
227,7,equal,1.01
227,7,stable,2.49
227,8,equal,1.01
227,8,stable,2.25
227,9,equal,1.03
227,9,stable,2.07
227,10,equal,1.04
227,10,stable,2.24
227,11,equal,1
227,11,stable,2.28
227,12,equal,1.06
227,12,stable,2.34
227,13,equal,1.05
227,13,stable,2.27
227,14,equal,1.07
227,14,stable,2.27
227,15,equal,1.04
227,15,stable,2.18
227,16,equal,1.03
227,16,stable,2.12
227,17,equal,1.02
227,17,stable,2.01
227,18,equal,1.02
227,18,stable,2.06
227,19,equal,1.01
227,19,stable,1.96
227,20,equal,1.08
227,20,stable,2.46
228,1,equal,1.17
228,1,stable,6.75
228,2,equal,1.93
228,2,stable,7.91
228,3,equal,2.23
228,3,stable,6.97
228,4,equal,1
228,4,stable,8.22
228,5,equal,1
228,5,stable,6.87
228,6,equal,1.57
228,6,stable,6.84
228,7,equal,1.34
228,7,stable,6.99
228,8,equal,1
228,8,stable,5.66
228,9,equal,2.75
228,9,stable,6.8
228,10,equal,1
228,10,stable,3
228,11,equal,1
228,11,stable,5
228,12,equal,1.86
228,12,stable,7.97
228,13,equal,4.65
228,13,stable,6.98
228,14,equal,1
228,14,stable,6.46
228,15,equal,2.8
228,15,stable,6
228,16,equal,2.68
228,16,stable,8.7
228,17,equal,2
228,17,stable,9.84
228,18,equal,1.59
228,18,stable,5
228,19,equal,1.92
228,19,stable,4.99
228,20,equal,1
228,20,stable,6.37
229,1,equal,1.89
229,1,stable,4.02
229,2,equal,1.7
229,2,stable,4.64
229,3,equal,1.79
229,3,stable,3.47
229,4,equal,1.63
229,4,stable,5.05
229,5,equal,1
229,5,stable,5.08
229,6,equal,1.9
229,6,stable,4.36
229,7,equal,1.85
229,7,stable,4.28
229,8,equal,1.47
229,8,stable,3.74
229,9,equal,2.08
229,9,stable,3.64
229,10,equal,1.88
229,10,stable,5.08
229,11,equal,1.7
229,11,stable,3
229,12,equal,1.8
229,12,stable,4.55
229,13,equal,1.91
229,13,stable,4.67
229,14,equal,2.2
229,14,stable,3.95
229,15,equal,1.91
229,15,stable,4.42
229,16,equal,1.99
229,16,stable,5.54
229,17,equal,2.28
229,17,stable,4.15
229,18,equal,1.77
229,18,stable,4.33
229,19,equal,1.13
229,19,stable,4.23
229,20,equal,1.32
229,20,stable,4.29
230,1,equal,1.47
230,1,stable,3.66
230,2,equal,1.55
230,2,stable,3.99
230,3,equal,1.41
230,3,stable,3.44
230,4,equal,1.45
230,4,stable,3
230,5,equal,1.28
230,5,stable,3.42
230,6,equal,1.44
230,6,stable,3.67
230,7,equal,1.5
230,7,stable,3.53
230,8,equal,1.43
230,8,stable,2.82
230,9,equal,1.56
230,9,stable,3.72
230,10,equal,1.54
230,10,stable,3.49
230,11,equal,1.55
230,11,stable,3.35
230,12,equal,1.49
230,12,stable,3.03
230,13,equal,1.47
230,13,stable,2.9
230,14,equal,1.54
230,14,stable,2.97
230,15,equal,1.51
230,15,stable,3.39
230,16,equal,1.36
230,16,stable,3.22
230,17,equal,1.49
230,17,stable,3.33
230,18,equal,1.34
230,18,stable,3.41
230,19,equal,1.54
230,19,stable,3.74
230,20,equal,1.46
230,20,stable,2.7
231,1,equal,1.03
231,1,stable,3
231,2,equal,1.1
231,2,stable,2.6
231,3,equal,1.05
231,3,stable,3.31
231,4,equal,1.09
231,4,stable,3
231,5,equal,1.05
231,5,stable,2.99
231,6,equal,1.08
231,6,stable,2.7
231,7,equal,1.11
231,7,stable,3.52
231,8,equal,1.08
231,8,stable,3.12
231,9,equal,1.06
231,9,stable,2.7
231,10,equal,1.05
231,10,stable,3.13
231,11,equal,1.05
231,11,stable,3.66
231,12,equal,1.09
231,12,stable,3.24
231,13,equal,1.09
231,13,stable,3.43
231,14,equal,1.14
231,14,stable,2.88
231,15,equal,1.08
231,15,stable,2.85
231,16,equal,1.09
231,16,stable,2.84
231,17,equal,1.1
231,17,stable,3.43
231,18,equal,1.02
231,18,stable,2.76
231,19,equal,1.06
231,19,stable,2.91
231,20,equal,1.07
231,20,stable,3.07
232,1,equal,0.83
232,1,stable,0.63
232,2,equal,0.95
232,2,stable,1.06
232,3,equal,0.87
232,3,stable,0.95
232,4,equal,0.87
232,4,stable,1.16
232,5,equal,0.89
232,5,stable,0.93
232,6,equal,0.9
232,6,stable,1.17
232,7,equal,0.69
232,7,stable,0.9
232,8,equal,0.85
232,8,stable,0.87
232,9,equal,0.93
232,9,stable,1.16
232,10,equal,0.86
232,10,stable,0.85
232,11,equal,1.01
232,11,stable,0.86
232,12,equal,0.93
232,12,stable,1.46
232,13,equal,0.85
232,13,stable,0.86
232,14,equal,0.93
232,14,stable,0.99
232,15,equal,0.74
232,15,stable,0.92
232,16,equal,0.95
232,16,stable,0.99
232,17,equal,0.89
232,17,stable,1.37
232,18,equal,0.87
232,18,stable,0.74
232,19,equal,0.72
232,19,stable,1.73
232,20,equal,0.89
232,20,stable,0.9
233,1,equal,1.38
233,1,stable,4.24
233,2,equal,1.37
233,2,stable,3.77
233,3,equal,1.4
233,3,stable,4.06
233,4,equal,1.45
233,4,stable,3.46
233,5,equal,1.39
233,5,stable,3.74
233,6,equal,1.41
233,6,stable,3.93
233,7,equal,1.37
233,7,stable,3.93
233,8,equal,1.37
233,8,stable,3.78
233,9,equal,1.36
233,9,stable,4.39
233,10,equal,1.47
233,10,stable,3.84
233,11,equal,1.39
233,11,stable,4.31
233,12,equal,1.48
233,12,stable,4.28
233,13,equal,1.36
233,13,stable,4.25
233,14,equal,1.36
233,14,stable,3.65
233,15,equal,1.41
233,15,stable,3.68
233,16,equal,1.43
233,16,stable,3.66
233,17,equal,1.48
233,17,stable,3.79
233,18,equal,1.52
233,18,stable,3.95
233,19,equal,1.36
233,19,stable,3.97
233,20,equal,1.23
233,20,stable,3.04
234,1,equal,1.88
234,1,stable,4.14
234,2,equal,1.86
234,2,stable,3.97
234,3,equal,1.44
234,3,stable,4.64
234,4,equal,1.51
234,4,stable,4.05
234,5,equal,1.73
234,5,stable,4.42
234,6,equal,1.77
234,6,stable,3.39
234,7,equal,1.68
234,7,stable,4.79
234,8,equal,1.42
234,8,stable,4.61
234,9,equal,1.76
234,9,stable,4.96
234,10,equal,1.72
234,10,stable,4.63
234,11,equal,1.09
234,11,stable,3.84
234,12,equal,1.55
234,12,stable,4.08
234,13,equal,1.73
234,13,stable,3
234,14,equal,1.96
234,14,stable,4.32
234,15,equal,1.68
234,15,stable,5.13
234,16,equal,1.85
234,16,stable,3.48
234,17,equal,1.78
234,17,stable,4.46
234,18,equal,1.65
234,18,stable,4.48
234,19,equal,1.54
234,19,stable,3.08
234,20,equal,1.74
234,20,stable,4.38
235,1,equal,2
235,1,stable,6.9
